incident_id,datetime,date,time,area,system,type_incident,duration_minutes,impact_brl,severity,status,recurrence_count,customer_id,latitude,longitude,year_month,significant_loss,month,year
INC00426,2025-02-05,2025-02-05,10:44:00,Investimentos,Atm Network,Fraude,132,20671.48,Baixa,Fechado,1,CUST8899,-33.809390255035616,-51.1032199753257,2025-02,0,2,2025
INC00427,2024-11-18,2024-11-18,20:22:00,Canais Digitais,Mobile App,Indisponibilidade,117,27607.36,Alta,Resolvido,2,CUST1306,-33.88692734834327,-51.1276077328807,2024-11,0,11,2024
INC00428,2025-10-10,2025-10-10,10:54:00,Pagamentos,Payment Gateway,Fraude,431,25981.47,Média,Aberto,3,CUST4075,-33.84286360303308,-51.158821226079226,2025-10,0,10,2025
INC00429,2024-09-13,2024-09-13,15:46:00,Pagamentos,Web Portal,Indisponibilidade,277,6741.25,Baixa,Aberto,0,CUST2656,-33.87462708005429,-51.19809007201583,2024-09,0,9,2024
INC00430,2024-03-26,2024-03-26,20:59:00,Fraudes,Mobile App,Fraude,340,15064.6,Baixa,Resolvido,4,CUST8244,-33.81986277501245,-51.19659043021468,2024-03,0,3,2024
INC00431,2024-04-14,2024-04-14,14:24:00,Crédito,Mobile App,Degradação,446,8576.67,Alta,Resolvido,3,CUST7611,-33.89297626941305,-51.13151963043541,2024-04,0,4,2024
INC00432,2025-07-09,2025-07-09,03:10:00,Pagamentos,Web Portal,Degradação,134,18659.44,Baixa,Resolvido,2,CUST7322,-33.83110442098288,-51.11622612404823,2025-07,0,7,2025
INC00433,2025-03-27,2025-03-27,18:14:00,Canais Digitais,Payment Gateway,Roubo,136,4471.44,Média,Em Análise,2,CUST3692,-33.8825053986309,-51.12922973704503,2025-03,0,3,2025
INC00434,2024-03-14,2024-03-14,03:20:00,Fraudes,Core Banking,Fraude,89,4617.27,Baixa,Aberto,2,CUST2764,-33.84036145815968,-51.15941122473953,2024-03,0,3,2024
INC00435,2024-03-02,2024-03-02,12:21:00,Investimentos,Web Portal,Erro,427,10116.78,Baixa,Aberto,3,CUST1275,-33.816430741280726,-51.19688642620695,2024-03,0,3,2024
INC00436,2025-05-26,2025-05-26,18:33:00,Canais Digitais,Web Portal,Roubo,354,35459.04,Crítica,Aberto,2,CUST6271,-33.82449193378783,-51.10325983697648,2025-05,0,5,2025
INC00437,2024-02-23,2024-02-23,13:03:00,Fraudes,Web Portal,Degradação,394,17725.06,Baixa,Resolvido,3,CUST8331,-33.82470571123164,-51.10136639378419,2024-02,0,2,2024
INC00438,2025-08-22,2025-08-22,15:52:00,Canais Digitais,Mobile App,Fraude,85,9525.83,Média,Resolvido,2,CUST6025,-33.848215468781305,-51.14506354485557,2025-08,0,8,2025
INC00439,2025-05-30,2025-05-30,19:45:00,Pagamentos,Atm Network,Roubo,477,22355.13,Alta,Resolvido,0,CUST5050,-33.810925440815026,-51.19293290353049,2025-05,0,5,2025
INC00440,2024-02-29,2024-02-29,14:27:00,Investimentos,Core Banking,Fraude,329,19606.53,Baixa,Resolvido,0,CUST9080,-33.8411894801758,-51.14590274940856,2024-02,0,2,2024
INC00441,2024-03-02,2024-03-02,02:07:00,Fraudes,Payment Gateway,Degradação,73,38545.48,Baixa,Fechado,1,CUST4460,-33.80824820314504,-51.11076615297792,2024-03,1,3,2024
INC00442,2025-12-21,2025-12-21,15:41:00,Cartões,Payment Gateway,Roubo,152,19666.13,Média,Resolvido,2,CUST4835,-33.84534775421675,-51.13200144898718,2025-12,0,12,2025
INC00443,2024-09-30,2024-09-30,03:29:00,Investimentos,Atm Network,Degradação,452,12969.74,Baixa,Em Análise,2,CUST5278,-33.849403443697994,-51.12800107689673,2024-09,0,9,2024
INC00444,2024-09-27,2024-09-27,17:01:00,Cartões,Web Portal,Indisponibilidade,20,26802.14,Baixa,Fechado,3,CUST2844,-33.87776469807897,-51.191503016256775,2024-09,0,9,2024
INC00445,2025-08-16,2025-08-16,16:12:00,Canais Digitais,Core Banking,Degradação,311,6697.71,Baixa,Fechado,3,CUST1071,-33.845521334596974,-51.18934883629682,2025-08,0,8,2025
INC00446,2025-11-22,2025-11-22,03:25:00,Crédito,Payment Gateway,Fraude,109,13786.72,Média,Resolvido,2,CUST8386,-33.88594151687511,-51.18726512236241,2025-11,0,11,2025
INC00447,2025-12-20,2025-12-20,10:06:00,Investimentos,Payment Gateway,Erro,169,11084.85,Média,Aberto,1,CUST7862,-33.81303097987404,-51.10956231663391,2025-12,0,12,2025
INC00448,2025-07-03,2025-07-03,11:09:00,Canais Digitais,Web Portal,Degradação,205,8058.06,Média,Resolvido,2,CUST8340,-33.832410811129165,-51.14741503637362,2025-07,0,7,2025
INC00449,2024-10-01,2024-10-01,06:12:00,Cartões,Atm Network,Erro,201,10189.52,Baixa,Aberto,3,CUST8635,-33.8006364551507,-51.1208424903607,2024-10,0,10,2024
INC00450,2024-03-01,2024-03-01,06:55:00,Pagamentos,Core Banking,Indisponibilidade,430,12723.51,Média,Resolvido,2,CUST2043,-33.89079025722095,-51.18847087401164,2024-03,0,3,2024
INC00451,2025-07-21,2025-07-21,16:41:00,Pagamentos,Atm Network,Roubo,189,19126.41,Crítica,Resolvido,3,CUST4042,-33.87593272501547,-51.10723572944914,2025-07,0,7,2025
INC00452,2025-02-11,2025-02-11,09:55:00,Crédito,Atm Network,Roubo,326,2413.34,Média,Aberto,2,CUST1814,-33.812284139573386,-51.11788579085028,2025-02,0,2,2025
INC00453,2024-11-05,2024-11-05,03:19:00,Investimentos,Core Banking,Erro,269,15504.76,Média,Aberto,4,CUST6622,-33.86047459002311,-51.17752358552247,2024-11,0,11,2024
INC00454,2025-10-23,2025-10-23,03:53:00,Investimentos,Core Banking,Roubo,367,18787.35,Média,Aberto,3,CUST8332,-33.85336970100181,-51.11258177667061,2025-10,0,10,2025
INC00455,2024-03-22,2024-03-22,06:53:00,Investimentos,Payment Gateway,Degradação,104,29062.45,Alta,Aberto,1,CUST1309,-33.813934811261234,-51.173655724060325,2024-03,0,3,2024
INC00456,2024-12-25,2024-12-25,00:43:00,Canais Digitais,Payment Gateway,Erro,346,7034.18,Alta,Em Análise,4,CUST7661,-33.847817677505006,-51.179466012066094,2024-12,0,12,2024
INC00457,2024-01-09,2024-01-09,23:44:00,Crédito,Core Banking,Fraude,324,25004.08,Baixa,Aberto,2,CUST5227,-33.88065241505856,-51.17357560631878,2024-01,0,1,2024
INC00458,2024-12-08,2024-12-08,09:46:00,Investimentos,Mobile App,Degradação,218,10040.61,Baixa,Resolvido,3,CUST2877,-33.81079698845902,-51.10900449367274,2024-12,0,12,2024
INC00459,2024-02-11,2024-02-11,12:54:00,Canais Digitais,Payment Gateway,Degradação,282,7862.52,Baixa,Resolvido,4,CUST3486,-33.8968938343577,-51.10844080144852,2024-02,0,2,2024
INC00460,2024-03-27,2024-03-27,21:53:00,Pagamentos,Mobile App,Degradação,166,11331.19,Baixa,Em Análise,1,CUST7886,-33.81046037323565,-51.167100422531206,2024-03,0,3,2024
INC00461,2024-03-26,2024-03-26,20:21:00,Cartões,Core Banking,Fraude,443,12760.8,Baixa,Aberto,3,CUST5835,-33.89494797733276,-51.129456581490544,2024-03,0,3,2024
INC00462,2025-04-18,2025-04-18,08:25:00,Canais Digitais,Payment Gateway,Indisponibilidade,161,7695.59,Alta,Resolvido,4,CUST1794,-33.83341506353999,-51.13242547448358,2025-04,0,4,2025
INC00463,2025-06-28,2025-06-28,08:14:00,Pagamentos,Atm Network,Roubo,426,36508.09,Baixa,Em Análise,4,CUST7786,-33.89283206203247,-51.11934373678696,2025-06,0,6,2025
INC00464,2025-03-01,2025-03-01,09:23:00,Pagamentos,Core Banking,Erro,255,16493.48,Média,Resolvido,4,CUST5014,-33.82937870140349,-51.17034904998579,2025-03,0,3,2025
INC00465,2025-12-03,2025-12-03,09:07:00,Cartões,Web Portal,Indisponibilidade,370,30506.52,Média,Em Análise,0,CUST8392,-33.896602867866704,-51.14898614580896,2025-12,0,12,2025
INC00466,2024-09-30,2024-09-30,23:15:00,Pagamentos,Mobile App,Erro,101,19592.54,Baixa,Em Análise,2,CUST6353,-33.81575422722892,-51.13323260489917,2024-09,0,9,2024
INC00467,2024-07-27,2024-07-27,16:25:00,Crédito,Core Banking,Roubo,22,50938.43,Alta,Fechado,3,CUST4407,-33.853405604907,-51.19737431811901,2024-07,1,7,2024
INC00468,2025-09-26,2025-09-26,04:03:00,Cartões,Core Banking,Fraude,331,35243.49,Alta,Fechado,3,CUST1974,-33.89065460873311,-51.162326125466905,2025-09,0,9,2025
INC00469,2024-06-12,2024-06-12,17:23:00,Pagamentos,Payment Gateway,Degradação,453,12228.46,Baixa,Aberto,3,CUST5237,-33.82931805549898,-51.13041116423214,2024-06,0,6,2024
INC00470,2025-12-04,2025-12-04,18:35:00,Fraudes,Payment Gateway,Degradação,387,10283.11,Baixa,Fechado,4,CUST8248,-33.851070984249624,-51.17474049068809,2025-12,0,12,2025
INC00471,2024-01-09,2024-01-09,06:09:00,Canais Digitais,Payment Gateway,Fraude,101,21459.72,Baixa,Em Análise,2,CUST5369,-33.88090511411245,-51.10422958929935,2024-01,0,1,2024
INC00472,2025-12-09,2025-12-09,17:18:00,Pagamentos,Web Portal,Indisponibilidade,5,20622.4,Média,Resolvido,1,CUST9050,-33.89843276261113,-51.19698386284932,2025-12,0,12,2025
INC00473,2024-02-01,2024-02-01,03:09:00,Crédito,Payment Gateway,Indisponibilidade,220,13935.19,Baixa,Resolvido,3,CUST1464,-33.858200174027445,-51.104191281241256,2024-02,0,2,2024
INC00474,2025-10-12,2025-10-12,00:54:00,Investimentos,Core Banking,Erro,136,44739.38,Média,Aberto,2,CUST6327,-33.89143707692715,-51.17832361319896,2025-10,1,10,2025
INC00475,2025-01-20,2025-01-20,17:04:00,Pagamentos,Payment Gateway,Fraude,264,40070.6,Alta,Fechado,2,CUST6415,-33.89058303017527,-51.19511779580746,2025-01,1,1,2025
INC00476,2025-12-25,2025-12-25,14:48:00,Investimentos,Atm Network,Indisponibilidade,129,18145.59,Baixa,Aberto,0,CUST9115,-33.87326704516373,-51.17075259667765,2025-12,0,12,2025
INC00477,2024-02-23,2024-02-23,02:43:00,Fraudes,Payment Gateway,Fraude,86,37110.21,Alta,Em Análise,3,CUST1287,-33.83695417027575,-51.12137176927098,2024-02,0,2,2024
INC00478,2025-02-08,2025-02-08,01:32:00,Pagamentos,Web Portal,Roubo,287,10606.01,Baixa,Fechado,4,CUST4195,-33.847008939143905,-51.1247557993552,2025-02,0,2,2025
INC00479,2025-12-08,2025-12-08,22:20:00,Cartões,Atm Network,Degradação,175,21465.92,Alta,Aberto,2,CUST2992,-33.89310126917413,-51.17911595835773,2025-12,0,12,2025
INC00480,2025-01-16,2025-01-16,16:21:00,Investimentos,Core Banking,Degradação,63,15705.0,Baixa,Resolvido,2,CUST8450,-33.80315687241075,-51.18032098664082,2025-01,0,1,2025
INC00481,2025-04-04,2025-04-04,15:36:00,Fraudes,Core Banking,Degradação,36,12305.49,Média,Resolvido,1,CUST3925,-33.81128313117054,-51.13574200841955,2025-04,0,4,2025
INC00482,2025-05-22,2025-05-22,14:34:00,Cartões,Mobile App,Fraude,165,6998.66,Baixa,Aberto,0,CUST2120,-33.87407745128548,-51.15419173103243,2025-05,0,5,2025
INC00483,2024-11-27,2024-11-27,06:31:00,Cartões,Atm Network,Fraude,288,24225.22,Alta,Aberto,2,CUST6310,-33.887766142403784,-51.12077100466691,2024-11,0,11,2024
INC00484,2025-04-03,2025-04-03,10:09:00,Cartões,Mobile App,Erro,110,6575.97,Média,Aberto,2,CUST1446,-33.805759713524296,-51.19758672213074,2025-04,0,4,2025
INC00485,2025-03-02,2025-03-02,08:13:00,Cartões,Atm Network,Degradação,109,26112.7,Baixa,Em Análise,4,CUST7627,-33.85388582221193,-51.13895881392394,2025-03,0,3,2025
INC00486,2025-10-19,2025-10-19,12:56:00,Pagamentos,Atm Network,Erro,443,15622.31,Média,Em Análise,4,CUST3896,-33.86888330352286,-51.12693279877601,2025-10,0,10,2025
INC00487,2024-02-03,2024-02-03,01:34:00,Canais Digitais,Web Portal,Degradação,232,61127.0,Baixa,Resolvido,1,CUST1721,-33.85096419648348,-51.100661388797135,2024-02,1,2,2024
INC00488,2024-07-24,2024-07-24,06:20:00,Pagamentos,Mobile App,Erro,192,24805.89,Média,Em Análise,1,CUST3163,-33.82272558554536,-51.13212183057632,2024-07,0,7,2024
INC00489,2025-11-24,2025-11-24,17:02:00,Pagamentos,Web Portal,Erro,74,21219.61,Alta,Em Análise,1,CUST4980,-33.883161470169696,-51.176815484345006,2025-11,0,11,2025
INC00490,2025-10-11,2025-10-11,09:53:00,Fraudes,Atm Network,Roubo,322,21018.61,Baixa,Fechado,4,CUST5502,-33.82325041664907,-51.189181380512,2025-10,0,10,2025
INC00491,2024-11-28,2024-11-28,06:40:00,Fraudes,Core Banking,Erro,468,4432.68,Baixa,Em Análise,4,CUST2725,-33.82505532120661,-51.13590832253559,2024-11,0,11,2024
INC00492,2025-03-28,2025-03-28,16:10:00,Canais Digitais,Atm Network,Fraude,294,2698.3,Baixa,Fechado,0,CUST9885,-33.84606517951591,-51.14768169324818,2025-03,0,3,2025
INC00493,2024-07-21,2024-07-21,06:23:00,Fraudes,Web Portal,Erro,91,12872.05,Média,Em Análise,3,CUST4413,-33.81341577112504,-51.1100854711555,2024-07,0,7,2024
INC00494,2024-05-17,2024-05-17,13:18:00,Crédito,Mobile App,Degradação,374,19164.46,Baixa,Resolvido,3,CUST1494,-33.886785662183016,-51.127339197881874,2024-05,0,5,2024
INC00495,2024-12-04,2024-12-04,03:25:00,Canais Digitais,Mobile App,Erro,366,32882.18,Baixa,Aberto,0,CUST1947,-33.84045209933343,-51.14902575499574,2024-12,0,12,2024
INC00496,2024-09-14,2024-09-14,05:41:00,Fraudes,Web Portal,Indisponibilidade,476,11345.83,Baixa,Resolvido,3,CUST1022,-33.85506569474982,-51.15964105292349,2024-09,0,9,2024
INC00497,2025-03-02,2025-03-02,06:44:00,Canais Digitais,Mobile App,Degradação,60,142822.74,Baixa,Em Análise,4,CUST2128,-33.857770788716415,-51.15956253004292,2025-03,1,3,2025
INC00498,2024-02-26,2024-02-26,13:35:00,Pagamentos,Payment Gateway,Indisponibilidade,117,9028.4,Crítica,Aberto,3,CUST1557,-33.87474389287305,-51.17736957138488,2024-02,0,2,2024
INC00499,2025-12-12,2025-12-12,07:36:00,Pagamentos,Core Banking,Degradação,17,13709.34,Baixa,Aberto,4,CUST4730,-33.86277203431901,-51.19826740282444,2025-12,0,12,2025
INC00500,2025-12-20,2025-12-20,00:35:00,Canais Digitais,Core Banking,Fraude,444,16391.58,Média,Aberto,0,CUST6341,-33.88918492439763,-51.142508941179294,2025-12,0,12,2025
INC00501,2025-05-24,2025-05-24,02:08:00,Crédito,Core Banking,Fraude,22,16302.61,Média,Fechado,1,CUST7998,-33.87484010302352,-51.17875852674768,2025-05,0,5,2025
INC00502,2025-01-26,2025-01-26,07:32:00,Crédito,Mobile App,Fraude,186,7124.31,Média,Resolvido,0,CUST8182,-33.87280348922219,-51.1791673082272,2025-01,0,1,2025
INC00503,2024-08-13,2024-08-13,05:40:00,Canais Digitais,Mobile App,Indisponibilidade,465,21903.85,Baixa,Fechado,3,CUST8034,-33.827933213253985,-51.18746187713236,2024-08,0,8,2024
INC00504,2025-08-17,2025-08-17,06:03:00,Fraudes,Atm Network,Roubo,117,18278.73,Média,Aberto,4,CUST2656,-33.895144957279115,-51.18104045098233,2025-08,0,8,2025
INC00505,2025-05-14,2025-05-14,12:48:00,Investimentos,Atm Network,Degradação,233,23934.62,Alta,Resolvido,3,CUST5173,-33.83488076918491,-51.19682108504449,2025-05,0,5,2025
INC00506,2024-04-28,2024-04-28,01:59:00,Crédito,Core Banking,Fraude,175,2885.26,Baixa,Resolvido,3,CUST6441,-33.87785900902068,-51.13257685502515,2024-04,0,4,2024
INC00507,2025-10-26,2025-10-26,04:43:00,Cartões,Payment Gateway,Degradação,299,18774.62,Baixa,Em Análise,1,CUST9998,-33.89181384940837,-51.15986028836873,2025-10,0,10,2025
INC00508,2025-08-23,2025-08-23,20:07:00,Pagamentos,Atm Network,Indisponibilidade,193,1928.83,Baixa,Fechado,3,CUST4312,-33.86991938389146,-51.143847540122685,2025-08,0,8,2025
INC00509,2025-11-24,2025-11-24,05:07:00,Canais Digitais,Atm Network,Roubo,430,14501.25,Baixa,Fechado,1,CUST9645,-33.877552713057135,-51.13630423819792,2025-11,0,11,2025
INC00510,2025-06-13,2025-06-13,17:02:00,Cartões,Mobile App,Indisponibilidade,469,21368.14,Baixa,Em Análise,4,CUST3324,-33.84479676241601,-51.10275154377239,2025-06,0,6,2025
INC00511,2025-03-23,2025-03-23,21:43:00,Canais Digitais,Payment Gateway,Degradação,83,26994.82,Média,Fechado,4,CUST6595,-33.8642623596552,-51.19317341341445,2025-03,0,3,2025
INC00512,2024-11-01,2024-11-01,02:21:00,Pagamentos,Core Banking,Roubo,150,13096.87,Baixa,Aberto,1,CUST6984,-33.80340062575917,-51.15820823151686,2024-11,0,11,2024
INC00513,2025-11-11,2025-11-11,05:01:00,Pagamentos,Atm Network,Roubo,411,10919.64,Média,Aberto,0,CUST3511,-33.803645040060914,-51.17541020664736,2025-11,0,11,2025
INC00514,2025-09-24,2025-09-24,22:43:00,Crédito,Payment Gateway,Indisponibilidade,186,5646.81,Média,Fechado,4,CUST1362,-33.855628473087975,-51.15232880681432,2025-09,0,9,2025
INC00515,2024-02-03,2024-02-03,01:37:00,Crédito,Payment Gateway,Fraude,290,2804.98,Baixa,Em Análise,0,CUST4454,-33.82049125393397,-51.10795276993861,2024-02,0,2,2024
INC00516,2024-01-20,2024-01-20,16:34:00,Cartões,Core Banking,Degradação,254,17303.84,Média,Resolvido,4,CUST3798,-33.89867314591391,-51.12760157347519,2024-01,0,1,2024
INC00517,2024-10-01,2024-10-01,01:22:00,Canais Digitais,Payment Gateway,Erro,358,1286.31,Baixa,Fechado,4,CUST5620,-33.84521884152752,-51.13380504135201,2024-10,0,10,2024
INC00518,2025-08-14,2025-08-14,19:07:00,Pagamentos,Payment Gateway,Erro,318,16980.6,Alta,Resolvido,2,CUST4255,-33.8256700827693,-51.155875412356885,2025-08,0,8,2025
INC00519,2025-12-21,2025-12-21,21:43:00,Cartões,Payment Gateway,Indisponibilidade,200,6708.64,Baixa,Em Análise,3,CUST2217,-33.87830567745927,-51.13288875016256,2025-12,0,12,2025
INC00520,2024-04-19,2024-04-19,03:04:00,Investimentos,Atm Network,Degradação,327,2426.41,Média,Resolvido,3,CUST2485,-33.893882824483406,-51.19676246227256,2024-04,0,4,2024
INC00521,2025-03-09,2025-03-09,12:28:00,Cartões,Core Banking,Degradação,75,9451.05,Alta,Em Análise,0,CUST6349,-33.88440810640935,-51.14137613279701,2025-03,0,3,2025
INC00522,2024-10-05,2024-10-05,14:56:00,Fraudes,Payment Gateway,Indisponibilidade,252,9333.92,Baixa,Em Análise,3,CUST8195,-33.85581519128261,-51.14462234374008,2024-10,0,10,2024
INC00523,2025-12-09,2025-12-09,22:15:00,Cartões,Payment Gateway,Degradação,150,5502.47,Baixa,Aberto,0,CUST8750,-33.84936285792437,-51.16533595680368,2025-12,0,12,2025
INC00524,2025-09-06,2025-09-06,09:29:00,Fraudes,Atm Network,Fraude,110,13011.33,Média,Aberto,4,CUST7079,-33.86191148778912,-51.17984858745759,2025-09,0,9,2025
INC00525,2025-09-03,2025-09-03,22:15:00,Fraudes,Core Banking,Indisponibilidade,267,18276.19,Baixa,Em Análise,2,CUST9035,-33.85600262329576,-51.11924444490007,2025-09,0,9,2025
INC00526,2024-12-08,2024-12-08,11:16:00,Fraudes,Mobile App,Fraude,300,7778.48,Alta,Fechado,2,CUST2507,-33.85297650403907,-51.19461378855449,2024-12,0,12,2024
INC00527,2024-10-29,2024-10-29,15:11:00,Investimentos,Atm Network,Degradação,74,8690.38,Crítica,Aberto,4,CUST2003,-33.82305633383989,-51.19303271355764,2024-10,0,10,2024
INC00528,2024-07-18,2024-07-18,07:19:00,Cartões,Core Banking,Indisponibilidade,474,12665.93,Baixa,Em Análise,1,CUST7403,-33.88947581019223,-51.15594782560159,2024-07,0,7,2024
INC00529,2024-02-11,2024-02-11,02:15:00,Cartões,Payment Gateway,Degradação,197,20006.94,Baixa,Resolvido,1,CUST1925,-33.82310495328406,-51.174744545259145,2024-02,0,2,2024
INC00530,2025-09-23,2025-09-23,12:22:00,Investimentos,Core Banking,Indisponibilidade,72,25443.88,Baixa,Resolvido,3,CUST9275,-33.8311372697705,-51.1254547586493,2025-09,0,9,2025
INC00531,2025-08-16,2025-08-16,18:39:00,Pagamentos,Core Banking,Degradação,309,56280.87,Baixa,Fechado,0,CUST7583,-33.825833919052364,-51.13658099230789,2025-08,1,8,2025
INC00532,2025-12-30,2025-12-30,21:04:00,Crédito,Core Banking,Fraude,56,513.94,Média,Resolvido,2,CUST4927,-33.82655316141246,-51.12274652038734,2025-12,0,12,2025
INC00533,2025-12-28,2025-12-28,19:39:00,Cartões,Mobile App,Fraude,374,12170.18,Média,Resolvido,3,CUST1985,-33.85294081841982,-51.167532104366224,2025-12,0,12,2025
INC00534,2025-02-09,2025-02-09,23:43:00,Crédito,Core Banking,Degradação,367,30821.12,Baixa,Em Análise,4,CUST5231,-33.87885998154391,-51.125948106038216,2025-02,0,2,2025
INC00535,2025-07-15,2025-07-15,00:56:00,Canais Digitais,Mobile App,Indisponibilidade,289,37405.47,Baixa,Resolvido,2,CUST6302,-33.84633710956982,-51.11376967639736,2025-07,0,7,2025
INC00536,2025-11-20,2025-11-20,20:19:00,Canais Digitais,Payment Gateway,Erro,409,38453.49,Baixa,Resolvido,0,CUST6291,-33.804201794639084,-51.16547255055814,2025-11,0,11,2025
INC00537,2025-09-12,2025-09-12,05:21:00,Investimentos,Mobile App,Fraude,478,42025.98,Baixa,Resolvido,0,CUST1908,-33.84114743186066,-51.16601041788382,2025-09,1,9,2025
INC00538,2024-06-29,2024-06-29,17:07:00,Canais Digitais,Payment Gateway,Fraude,338,46949.84,Alta,Resolvido,1,CUST6051,-33.89889528547872,-51.11000485960936,2024-06,1,6,2024
INC00539,2024-11-24,2024-11-24,06:31:00,Canais Digitais,Payment Gateway,Erro,13,17204.72,Baixa,Em Análise,3,CUST3586,-33.89402890951236,-51.19502097468124,2024-11,0,11,2024
INC00540,2024-04-04,2024-04-04,00:52:00,Pagamentos,Mobile App,Degradação,255,42306.48,Alta,Resolvido,4,CUST2331,-33.800713656639644,-51.16498105942692,2024-04,1,4,2024
INC00541,2025-11-27,2025-11-27,15:11:00,Pagamentos,Atm Network,Indisponibilidade,435,5985.86,Média,Fechado,2,CUST7851,-33.892805364076054,-51.188132750792825,2025-11,0,11,2025
INC00542,2025-03-18,2025-03-18,05:51:00,Pagamentos,Web Portal,Degradação,336,14524.11,Média,Aberto,0,CUST2806,-33.89539548399551,-51.197101940975,2025-03,0,3,2025
INC00543,2024-06-15,2024-06-15,01:13:00,Canais Digitais,Core Banking,Roubo,302,13641.81,Baixa,Fechado,2,CUST1805,-33.864697573064134,-51.18871305823532,2024-06,0,6,2024
INC00544,2025-05-05,2025-05-05,03:32:00,Investimentos,Web Portal,Fraude,439,10751.24,Média,Aberto,4,CUST5147,-33.80306827967306,-51.15687542088197,2025-05,0,5,2025
INC00545,2025-03-27,2025-03-27,22:49:00,Fraudes,Core Banking,Roubo,188,6270.86,Média,Fechado,2,CUST1071,-33.86813248462671,-51.13130439307722,2025-03,0,3,2025
INC00546,2024-09-18,2024-09-18,12:01:00,Fraudes,Core Banking,Fraude,183,33935.63,Média,Aberto,3,CUST1027,-33.85901158691247,-51.17107175755581,2024-09,0,9,2024
INC00547,2024-03-23,2024-03-23,08:20:00,Crédito,Payment Gateway,Fraude,202,15603.66,Baixa,Aberto,1,CUST9660,-33.83659229387914,-51.11503246925989,2024-03,0,3,2024
INC00548,2025-05-05,2025-05-05,01:26:00,Fraudes,Core Banking,Roubo,132,16379.37,Baixa,Aberto,2,CUST4983,-33.89758881606736,-51.15623843712617,2025-05,0,5,2025
INC00549,2025-01-14,2025-01-14,08:00:00,Fraudes,Core Banking,Roubo,24,6364.18,Média,Aberto,1,CUST9955,-33.81022364224808,-51.10317719490383,2025-01,0,1,2025
INC00550,2025-07-17,2025-07-17,10:02:00,Pagamentos,Mobile App,Degradação,476,22613.07,Baixa,Em Análise,4,CUST8055,-33.84805569824456,-51.10458443305564,2025-07,0,7,2025
INC00551,2025-01-14,2025-01-14,19:22:00,Pagamentos,Web Portal,Roubo,415,35008.98,Baixa,Fechado,1,CUST7690,-33.85331890939959,-51.12267237773332,2025-01,0,1,2025
INC00552,2025-09-14,2025-09-14,03:17:00,Canais Digitais,Mobile App,Degradação,426,21076.71,Crítica,Aberto,2,CUST4832,-33.81392733377933,-51.10675945038534,2025-09,0,9,2025
INC00553,2025-02-06,2025-02-06,22:05:00,Crédito,Core Banking,Degradação,332,7419.48,Baixa,Fechado,2,CUST1559,-33.8046923410642,-51.12929039238389,2025-02,0,2,2025
INC00554,2025-02-13,2025-02-13,02:21:00,Cartões,Payment Gateway,Degradação,69,36133.21,Baixa,Resolvido,0,CUST8957,-33.857657476835314,-51.110441681000886,2025-02,0,2,2025
INC00555,2025-10-01,2025-10-01,10:14:00,Crédito,Mobile App,Fraude,186,2417.02,Baixa,Aberto,2,CUST4831,-33.88275589207068,-51.17635262826337,2025-10,0,10,2025
INC00556,2024-10-21,2024-10-21,21:59:00,Crédito,Mobile App,Fraude,245,25917.75,Média,Fechado,1,CUST8344,-33.81842907299979,-51.16545797998232,2024-10,0,10,2024
INC00557,2024-04-07,2024-04-07,04:51:00,Investimentos,Atm Network,Roubo,373,7319.08,Baixa,Em Análise,0,CUST6171,-33.859673957877746,-51.12470699339951,2024-04,0,4,2024
INC00558,2024-01-22,2024-01-22,09:11:00,Canais Digitais,Core Banking,Fraude,28,41554.01,Média,Fechado,2,CUST1078,-33.80644544604882,-51.15754387617935,2024-01,1,1,2024
INC00559,2025-07-05,2025-07-05,14:48:00,Investimentos,Payment Gateway,Roubo,388,55828.17,Baixa,Aberto,2,CUST5929,-33.8050101016169,-51.11626725661755,2025-07,1,7,2025
INC00560,2025-03-28,2025-03-28,09:37:00,Crédito,Mobile App,Fraude,435,9541.74,Baixa,Resolvido,4,CUST4647,-33.88851709682786,-51.11223611284122,2025-03,0,3,2025
INC00561,2025-05-28,2025-05-28,17:44:00,Crédito,Mobile App,Indisponibilidade,459,12491.46,Média,Fechado,0,CUST2031,-33.80434460326671,-51.17002705152791,2025-05,0,5,2025
INC00562,2024-06-04,2024-06-04,02:29:00,Crédito,Payment Gateway,Indisponibilidade,87,24028.56,Baixa,Resolvido,4,CUST8381,-33.86317296745548,-51.11765491918104,2024-06,0,6,2024
INC00563,2024-04-09,2024-04-09,23:41:00,Fraudes,Core Banking,Roubo,474,10633.27,Crítica,Em Análise,4,CUST3072,-33.83537474823428,-51.18457357289349,2024-04,0,4,2024
INC00564,2024-01-11,2024-01-11,13:05:00,Investimentos,Atm Network,Fraude,323,3378.81,Baixa,Fechado,4,CUST7911,-33.896524991826595,-51.16658032884632,2024-01,0,1,2024
INC00565,2024-09-12,2024-09-12,02:15:00,Crédito,Mobile App,Fraude,189,43649.99,Baixa,Fechado,3,CUST7088,-33.811111572591614,-51.14820350488786,2024-09,1,9,2024
INC00566,2025-03-06,2025-03-06,06:51:00,Pagamentos,Atm Network,Degradação,443,11227.7,Baixa,Em Análise,4,CUST2484,-33.835840267065514,-51.177355623789616,2025-03,0,3,2025
